,MPr1,MPr2,MPr3,MPr4,MPr5,MPr6,MIn1,MIn2,MIn3,MIn4,MIn5,MIn6
TG(58:9/FA20:3),-6.897847905,-5.41364223,-6.224229175,-7.484939616,-6.569106352,-6.110825466,-4.883702152,-7.210754871,-16.60964047,-6.867323459,-0.780416378,-2.773636408
TG(58:9/FA20:4),-5.811929347,-4.060894724,-4.585053382,-5.800218473,-6.258456188,-4.789161434,-3.924708439,-6.150809421,-5.180432993,-5.590835659,1.569276273,-1.603371203
TG(58:9/FA20:5),-7.073887066,-6.223513927,-5.091871892,-6.105344447,-6.53220572,-5.257839579,-4.514327919,-6.362425824,-5.155576011,-7.029543053,-0.701494431,-3.282404416
TG(58:9/FA22:4),-7.052429147,-5.331542905,-6.596478063,-8.193278671,-16.60964047,-7.305500239,-5.867823138,-7.076759001,-16.60964047,-7.909768235,-1.096689384,-4.625099506
TG(58:9/FA22:5),-6.729011267,-5.130870147,-5.96635363,-7.026674143,-5.634778876,-6.712280989,-5.509303435,-6.332652456,-5.8831625,-7.652441192,0.350673495,-2.686382265
TG(58:9/FA22:6),-5.527067205,-2.295766609,-3.274967486,-4.16924545,-5.870785427,-3.705481994,-2.521155487,-4.496146439,-4.141228753,-3.296364107,1.219160321,0.223344538
TG(60:10/FA16:0),-6.138423541,-4.578150264,-4.685474286,-6.305015814,-5.380726689,-5.5611974,-5.443906686,-5.375161129,-6.327923681,-7.247960707,-0.748943151,-2.893663592
TG(60:10/FA16:1),-6.835199802,-4.649768405,-4.5885917,-7.296754797,-6.106430398,-8.46055237,-6.812661391,-6.583042064,-16.60964047,-7.322667868,-2.335495766,-4.027693477
TG(60:10/FA18:0),-6.102722716,-6.573976292,-6.655408388,-7.691298967,-6.080491752,-7.360459453,-6.337828371,-5.654055148,-6.495294144,-6.499733314,-2.48622715,-4.59352693
TG(60:10/FA18:1),-4.014631546,-2.80565374,-1.948527489,-5.614036042,-6.254899404,-4.270956732,-4.56666625,-4.315094734,-5.974313866,-6.728286493,-1.062249791,-2.175335554
TG(60:10/FA18:2),-6.622601057,-6.557538998,-5.965565553,-8.05447351,-6.317531235,-6.861720924,-7.186882708,-7.439582481,-6.830416546,-8.833932097,-2.022132135,-4.400178153
TG(60:10/FA18:3),-6.741685958,-7.280061173,-6.427645587,-7.458694232,-6.502601556,-6.993658712,-6.172846807,-6.083562368,-16.60964047,-8.226778288,-4.464615933,-6.101239257
TG(60:10/FA20:2),-6.538860335,-6.981574478,-6.051981874,-8.327414754,-7.370421702,-7.143524032,-7.012536742,-3.872806772,-16.60964047,-8.086775728,-3.770595002,-5.336219057
TG(60:10/FA20:3),-7.200229171,-6.250888739,-6.14801922,-7.195967488,-6.703017103,-6.363594793,-5.536839279,-6.668612828,-6.979162012,-7.318595282,-1.406270358,-2.503417221
TG(60:10/FA20:4),-6.421037907,-4.23342743,-5.014134949,-5.776211607,-6.044543157,-5.32845238,-4.265144961,-6.255929586,-6.276785661,-5.395496297,0.616681606,-1.945448684
TG(60:10/FA20:5),-6.579451051,-5.266881356,-4.483633742,-7.353140209,-7.215414032,-5.804071026,-5.592788879,-5.426090379,-4.974242621,-7.498655604,-1.538014012,-4.139986194
TG(60:10/FA22:2),-6.859008849,-6.772877156,-6.555506008,-6.767410518,-6.905898651,-6.874880225,-6.740557487,-6.50210625,-16.60964047,-7.967274998,-5.57021238,-6.842617391
TG(60:10/FA22:4),-6.74816704,-4.869457105,-5.558632723,-7.832791637,-6.691057457,-6.984367428,-6.455053215,-6.839040996,-6.465078839,-6.816967943,-0.278165365,-2.780728125
TG(60:10/FA22:5),-6.43989006,-4.479109036,-5.327945643,-7.049607676,-16.60964047,-5.570547467,-4.00472092,-6.065005466,-5.477801773,-6.33907112,1.066793557,-1.148276927
TG(60:10/FA22:6),-6.634125783,-3.656109619,-4.437646933,-4.839797219,-5.30463293,-4.472093276,-2.902347234,-4.663404251,-3.430427917,-4.175339366,1.496775021,-0.109014413
TG(60:11/FA16:0),-5.965420771,-4.658965172,-4.999138933,-6.100969782,-5.845038792,-6.063797752,-4.615433224,-7.008887173,-5.821176124,-7.390319704,-1.345393241,-2.653633433
TG(60:11/FA16:1),-6.98022939,-5.62971296,-6.041748552,-6.906783667,-6.45099393,-7.400621689,-7.078138729,-6.72145752,-16.60964047,-8.818265919,-1.873414197,-4.405950897
TG(60:11/FA18:0),-6.442220196,-6.187485911,-6.180990954,-7.509720697,-6.566593362,-7.737162891,-6.881258874,-7.021114526,-16.60964047,-9.194038124,-3.842832392,-5.567474415
TG(60:11/FA18:1),-5.773096389,-4.672890363,-4.039361137,-6.508576392,-5.042761738,-5.541139882,-5.119426519,-5.857793933,-16.60964047,-7.385502981,-2.422900919,-3.146628262
TG(60:11/FA18:2),-6.753651244,-5.687795522,-5.281281438,-7.484926693,-6.101345734,-7.253286888,-6.116240516,-16.60964047,-16.60964047,-7.692598447,-2.110291185,-5.706954166
TG(60:11/FA18:3),-16.60964047,-6.944815099,-6.883529627,-6.074783287,-6.101375153,-6.785760739,-6.887918361,-6.690045047,-16.60964047,-8.471653913,-4.404782256,-6.316525922
TG(60:11/FA20:2),-6.539138172,-6.562941525,-6.868995182,-7.638206133,-6.090376737,-6.627640877,-7.21907811,-5.539988381,-16.60964047,-7.32016101,-6.003879668,-6.814075459
TG(60:11/FA20:3),-6.296247789,-5.577165172,-5.545079102,-8.743256669,-6.055158294,-5.551151744,-5.836843845,-7.308312108,-6.541660736,-7.653065098,-2.989117179,-5.074869157
TG(60:11/FA20:4),-6.601383165,-5.573173406,-6.160543222,-6.241301319,-6.276674924,-5.724128415,-5.04747534,-6.803193158,-5.743747866,-6.300004285,-0.086721452,-2.246270682
TG(60:11/FA20:5),-6.904690721,-4.957231019,-4.507111887,-6.801423896,-5.87647411,-4.893767862,-4.827660085,-4.546368971,-3.928296588,-7.109048724,-1.632790387,-3.556249748
TG(60:11/FA22:4),-7.149302333,-5.967554024,-7.653269254,-7.696798431,-7.035148743,-6.895630444,-7.080915627,-7.907170967,-16.60964047,-7.771719932,-2.584794119,-4.467523746
TG(60:11/FA22:5),-16.60964047,-4.741370338,-5.700154912,-6.18698361,-6.412254944,-6.132269946,-5.201766226,-6.584499389,-16.60964047,-6.443925463,0.21497401,-1.445966217
TG(60:11/FA22:6),-5.897066187,-2.836465036,-4.244941084,-5.696086215,-5.326664033,-3.944733054,-2.93934511,-5.006165314,-4.846057396,-4.318818286,1.67519256,0.103022578
TG(60:12/FA16:0),-6.639796393,-3.378479787,-3.973045261,-5.913897673,-6.161525202,-5.438696554,-5.444728647,-6.338100061,-6.205053215,-5.894580751,-2.65303419,-3.710972811
TG(60:12/FA16:1),-7.711040901,-6.055071095,-5.301419493,-7.863348201,-5.612328306,-7.087382041,-6.095703298,-7.058247314,-16.60964047,-6.288997852,-3.306570877,-4.677098015
TG(60:12/FA18:1),-7.585774701,-3.763996165,-4.212126803,-6.746879308,-6.862610973,-5.38742204,-5.411572118,-5.58156493,-16.60964047,-7.234984147,-3.504876839,-3.799884924
TG(60:12/FA18:2),-6.923197376,-7.619317782,-7.162327634,-8.123774545,-6.139253695,-7.591710774,-6.899786568,-5.760777053,-16.60964047,-9.181444473,-3.965292387,-5.957771219
TG(60:12/FA18:3),-7.711998885,-5.581426142,-6.674974339,-7.179537139,-16.60964047,-7.229913606,-7.126697429,-16.60964047,-16.60964047,-16.60964047,-5.727880964,-7.246180475
TG(60:12/FA20:2),-16.60964047,-6.456262109,-7.493353182,-7.474805534,-16.60964047,-7.661412554,-7.561282482,-4.914956255,-16.60964047,-8.342031176,-5.843841628,-6.479881962
TG(60:12/FA20:3),-7.169869003,-5.423089592,-5.98776882,-7.126735535,-16.60964047,-7.346877069,-6.408382773,-6.398638505,-16.60964047,-16.60964047,-5.089277455,-7.235811546
TG(60:12/FA20:4),-8.841783109,-5.177237317,-5.753054889,-6.911577437,-16.60964047,-6.318369492,-6.178220596,-5.27163175,-16.60964047,-7.596406306,-1.802987935,-3.993588435
TG(60:12/FA20:5),-6.929851284,-5.417041459,-5.02888261,-6.211294487,-6.677159506,-5.44193131,-5.273547759,-5.71623139,-5.617314883,-6.557972419,-2.622590377,-3.752784458
TG(60:12/FA22:4),-5.864865826,-5.704666254,-4.679444951,-7.75927296,-16.60964047,-7.257633254,-5.635552894,-6.366685173,-6.520636179,-7.082701549,-3.570391997,-5.024512534
TG(60:12/FA22:5),-6.812308861,-6.026907796,-5.881970812,-7.476670162,-16.60964047,-6.975856553,-6.625726406,-7.323876471,-16.60964047,-7.893743673,-2.587433361,-3.568595985
TG(60:12/FA22:6),-6.603274138,-3.058246966,-4.74693327,-4.900906347,-5.482378323,-4.67778201,-2.725780836,-5.943658865,-4.747556166,-3.205128067,0.711413002,0.135516845
TG(60:13/FA16:1),-7.203909712,-5.315509992,-4.929221345,-6.383186013,-6.172344478,-7.216599524,-6.414705387,-6.528763402,-16.60964047,-7.226372296,-4.61572886,-4.905582607
TG(60:13/FA18:2),-16.60964047,-7.005195845,-6.375634653,-16.60964047,-16.60964047,-16.60964047,-16.60964047,-6.12470684,-16.60964047,-16.60964047,-4.406971701,-5.936741384
TG(60:13/FA18:3),-7.268953372,-5.73292448,-6.538252796,-8.030488617,-16.60964047,-6.978772185,-6.954622164,-6.883408178,-7.31268046,-7.81925418,-5.664373986,-6.538762146
TG(60:13/FA20:3),-16.60964047,-16.60964047,-16.60964047,-16.60964047,-16.60964047,-16.60964047,-16.60964047,-16.60964047,-16.60964047,-16.60964047,-5.021704542,-16.60964047
TG(60:13/FA20:4),-6.758776995,-4.117647749,-5.266434046,-7.812382635,-6.297574257,-5.950644739,-6.707804097,-5.578985614,-16.60964047,-6.947195863,-3.893484737,-5.238640645
TG(60:13/FA20:5),-16.60964047,-7.65502247,-6.583498158,-7.768891499,-6.825876579,-7.220753958,-6.069336978,-7.556763269,-6.40473437,-8.284428128,-3.683598308,-5.956148943
TG(60:13/FA22:5),-7.532212396,-6.942646056,-6.031330153,-8.432602716,-16.60964047,-6.138417646,-5.192710767,-7.241277853,-16.60964047,-7.975527894,-3.037131373,-4.320084874
TG(60:13/FA22:6),-6.429183264,-4.320661417,-6.109134765,-7.19282184,-16.60964047,-16.60964047,-5.232541893,-6.829338743,-16.60964047,-5.056428979,-1.859628434,-2.128679878
TG(60:14/FA18:3),-8.023272407,-6.492210222,-6.279572101,-6.705642826,-16.60964047,-7.950703898,-7.890293412,-6.528745552,-16.60964047,-8.072013983,-6.256731471,-7.084085801
TG(60:14/FA20:4),-6.690655478,-5.115676627,-5.740423123,-5.612132331,-7.322893292,-6.431881358,-6.277820626,-6.192512969,-16.60964047,-6.818672021,-3.821634286,-5.524763075
TG(60:14/FA20:5),-6.506133918,-6.125910234,-6.698336879,-16.60964047,-5.647356154,-16.60964047,-6.5081808,-7.764014942,-16.60964047,-16.60964047,-6.107013506,-7.168065701
TG(60:14/FA22:6),-7.20271122,-5.325404906,-5.259165549,-7.812794221,-5.938485918,-5.53356926,-4.03943356,-5.967806105,-16.60964047,-6.357575778,-2.820293322,-3.652001695
TG(60:15/FA20:5),-6.859742562,-16.60964047,-16.60964047,-7.761064164,-16.60964047,-5.938728192,-16.60964047,-6.484866995,-6.408004898,-7.667475249,-5.861235262,-6.633941368
TG(60:4/FA16:0),-5.503600532,-3.468995812,-3.601243525,-5.268421285,-4.735056806,-6.419227717,-5.118322326,-4.515224363,-5.724851408,-6.872277856,-4.402025462,-2.998448402
TG(60:4/FA18:0),-16.60964047,-5.95536597,-6.168557306,-6.940048495,-6.007739162,-6.461581635,-5.827075221,-5.932421459,-16.60964047,-7.422272316,-3.997969169,-3.770175497
TG(60:4/FA20:2),-7.170861718,-6.06059303,-5.529226905,-6.89558939,-6.178236372,-6.22244005,-5.521381188,-5.274533047,-16.60964047,-8.627193289,-5.503209705,-5.412080168
TG(60:4/FA22:2),-5.525135603,-5.969483043,-4.445889895,-7.426185472,-16.60964047,-6.081614059,-5.063990297,-5.346900438,-16.60964047,-8.084483419,-5.101934271,-5.43487336
TG(60:5/FA16:1),-6.959767645,-5.146147571,-5.524878716,-5.648799966,-6.275520742,-5.989293525,-7.5440582,-7.159475283,-16.60964047,-6.874587154,-5.765426361,-4.585861383
TG(60:5/FA18:0),-5.253815074,-4.360456578,-3.069322858,-5.731490524,-5.065925228,-16.60964047,-5.813089441,-5.210590857,-16.60964047,-16.60964047,-2.545668102,-3.832222177
TG(60:5/FA18:1),-5.27770634,-2.997097622,-2.311235178,-4.531194785,-4.076938505,-5.333573604,-3.961198962,-4.054365499,-6.71832823,-7.463448081,-2.681809301,-1.633114652
TG(60:5/FA20:2),-6.871794541,-5.053691919,-5.955572776,-6.730360498,-16.60964047,-6.229363627,-5.974918439,-4.287493484,-16.60964047,-7.980290776,-5.746004036,-5.401943538
TG(60:5/FA20:3),-7.58544548,-6.501728901,-6.310695257,-6.692682465,-6.194838876,-6.581063863,-5.845886576,-6.837720077,-16.60964047,-6.941727776,-4.95734383,-4.818823891
TG(60:5/FA22:2),-6.784964415,-6.288986458,-5.375308014,-16.60964047,-6.885067619,-16.60964047,-5.738605504,-5.977216927,-16.60964047,-7.071056141,-5.503751014,-5.531738323
TG(60:6/FA16:0),-5.086979063,-1.581152171,-2.192270553,-4.324181757,-4.729459978,-3.920468621,-4.424813191,-4.248147449,-5.400567633,-5.613863998,-3.370932165,-2.6497408
TG(60:6/FA18:0),-6.419193023,-3.574952314,-3.872126253,-6.122728947,-6.199999846,-4.308317711,-4.607946233,-5.057532331,-5.44005283,-6.345248545,-2.107704568,-3.062045547
TG(60:6/FA18:1),-4.70021443,-0.523617995,-1.222456462,-4.764137486,-4.837083904,-2.881493819,-4.295168764,-4.519959141,-6.050417796,-6.104723987,-1.472828629,-1.251419739
TG(60:6/FA18:2),-7.906263564,-4.998936399,-5.764086131,-7.097129518,-16.60964047,-6.638158136,-7.002219533,-7.068282261,-16.60964047,-7.773528877,-4.223736778,-4.770616365
TG(60:6/FA20:2),-5.966674432,-5.533186198,-5.186531604,-6.529079138,-5.595174986,-7.391843893,-6.260973835,-0.707644617,-16.60964047,-8.961250533,-4.202169042,-4.976726181
TG(60:6/FA20:3),-16.60964047,-16.60964047,-5.517970454,-6.984342584,-6.34985779,-5.62845211,-7.044276545,-6.154673048,-16.60964047,-7.484770086,-4.302107553,-5.487888433
TG(60:6/FA20:4),-16.60964047,-5.530604969,-5.219511833,-6.92790643,-5.063227363,-6.540568851,-7.186985502,-6.831939185,-16.60964047,-16.60964047,-4.472697378,-4.725271617
TG(60:6/FA22:2),-7.384057528,-5.750715041,-6.451986083,-7.449293278,-6.042652223,-5.854562963,-6.253366018,-5.496429977,-6.761552307,-6.975115996,-3.786662962,-5.204163219
TG(60:6/FA22:4),-5.959477553,-4.084326933,-2.524168687,-7.459519522,-7.856273613,-6.45914312,-5.001371697,-4.852247715,-6.68966807,-8.009140263,-2.386201528,-3.664868687
TG(60:7/FA16:0),-6.5311694,-3.703584629,-4.027536843,-4.194513831,-4.733510613,-5.278589694,-4.076466799,-4.265406021,-6.462307188,-5.645387485,-2.328873401,-2.805958429
TG(60:7/FA16:1),-6.089761401,-2.440280984,-3.502517036,-5.31512035,-5.489381923,-6.045255541,-6.534032972,-6.492045291,-16.60964047,-8.597365688,-5.061028437,-4.206999161
TG(60:7/FA18:0),-8.575799592,-5.27393102,-4.921191524,-5.763385998,-6.876036667,-6.585103453,-4.404051947,-5.248637226,-5.31046818,-5.66930096,-1.707218628,-2.879537193
TG(60:7/FA18:1),-4.372528709,0.157324836,-0.199200094,-3.645435579,-4.784657636,-1.819214866,-2.585078495,-3.270961021,-4.895439913,-4.992563306,-1.017819399,-0.794832415
TG(60:7/FA18:2),-7.459189959,-4.538482974,-4.76836438,-7.956923826,-6.178434782,-5.856811115,-6.764086601,-6.517856688,-16.60964047,-8.111196117,-3.047278343,-4.028480339
TG(60:7/FA18:3),-16.60964047,-7.238646691,-7.547774651,-7.500759308,-5.647314359,-7.369718598,-7.829435379,-7.952426725,-16.60964047,-7.963700735,-6.312344836,-6.436851462
TG(60:7/FA20:2),-4.746733934,-5.004679975,-5.028106284,-7.4491952,-5.419903925,-6.012318535,-5.726236085,-4.697471169,-16.60964047,-8.285310489,-2.506455691,-4.137871209
TG(60:7/FA20:3),-6.239814801,-5.870995316,-5.780800114,-7.031943904,-5.121092177,-7.754904526,-7.087242945,-3.994803365,-7.309660248,-8.903096799,-1.880705519,-3.988709605
TG(60:7/FA20:4),-7.434874046,-6.430207428,-6.051369013,-6.936548924,-6.532595534,-6.535574762,-5.473213354,-6.657224635,-6.502736038,-6.790267508,-3.103737688,-4.841741698
TG(60:7/FA20:5),-6.808871426,-6.914917998,-5.518687037,-16.60964047,-7.218352842,-7.348890029,-5.958718165,-6.324562898,-16.60964047,-8.037579988,-5.319559404,-6.250093608
TG(60:7/FA22:2),-5.596472269,-5.887204506,-6.622744077,-6.423422711,-5.932984574,-7.788717375,-6.412734228,-7.629480328,-16.60964047,-7.071388674,-3.637726433,-4.778849035
TG(60:7/FA22:4),-6.765681276,-5.3268968,-4.707243049,-6.420987593,-5.480818292,-6.513170138,-5.663240621,-6.040598605,-5.768244936,-7.319378049,-1.006832861,-3.306679864
TG(60:7/FA22:5),-5.888704966,-4.647822159,-4.68624821,-6.70783441,-5.244386086,-5.225909834,-3.677086113,-5.531445092,-16.60964047,-7.220760844,-1.866951154,-2.524301809
TG(60:8/FA16:0),-5.95187785,-4.110053334,-4.517442883,-5.145767628,-6.65725667,-5.092777932,-5.596474433,-4.527641899,-5.386706138,-6.392815088,-1.40350945,-3.416331149
TG(60:8/FA16:1),-7.09216044,-4.581418025,-5.837760177,-5.438521361,-5.825845646,-7.168187704,-7.035567546,-7.52459458,-16.60964047,-7.457639382,-3.610351483,-3.909479048
TG(60:8/FA18:0),-6.562859414,-5.756442752,-5.382920748,-6.76492561,-16.60964047,-6.240149889,-5.772033196,-5.071907951,-5.241467607,-7.22220706,-1.241437388,-3.902896992
TG(60:8/FA18:1),-5.911263533,-2.438452181,-2.506530358,-4.346921252,-5.312365187,-4.694954987,-2.664047722,-3.62646481,-5.308902865,-4.792611388,-0.708861732,-0.708709682
TG(60:8/FA18:2),-16.60964047,-3.569731052,-4.420832707,-6.794752199,-6.228430658,-5.861460039,-6.161989376,-6.345018076,-16.60964047,-7.497191584,-1.953397496,-3.170749154
TG(60:8/FA18:3),-7.230189541,-6.271976318,-7.249269613,-6.382583428,-6.130554144,-6.56324423,-5.549803999,-6.166839701,-16.60964047,-7.458754888,-5.164669459,-5.78505542
TG(60:8/FA20:2),-2.81539932,-5.341755059,-5.591086274,-6.230228098,-6.471143263,-6.326485893,-5.412473613,-6.305024826,-6.252674354,-6.696000354,-2.282234942,-3.129475972
TG(60:8/FA20:3),-6.295719765,-4.778671615,-5.202248684,-6.159245334,-6.145152719,-6.593945831,-5.124710666,-4.036455161,-6.654446548,-7.687803404,-0.322557433,-2.866025908
TG(60:8/FA20:4),-5.57000772,-5.429005991,-5.569634114,-7.043158259,-6.330726455,-6.062522973,-5.69823373,-4.860003011,-7.260369641,-6.971499465,-0.254986345,-3.478579369
TG(60:8/FA20:5),-7.621098644,-6.54808013,-6.1867774,-7.247506181,-6.987821006,-7.402207321,-5.812640795,-7.244047661,-7.463550698,-7.974167207,-4.104615746,-5.645972227
TG(60:8/FA22:2),-16.60964047,-5.679639306,-6.685529451,-6.944330142,-6.429072,-6.757614162,-6.808041069,-6.606123827,-16.60964047,-7.072656458,-4.522035492,-5.40506823
TG(60:8/FA22:4),-7.076249025,-4.706222233,-4.447533873,-6.161824409,-16.60964047,-5.815763282,-5.053371488,-5.485298121,-5.062906784,-6.296571523,0.4409889,-2.395127315
TG(60:8/FA22:5),-6.238637867,-6.045054907,-5.149003459,-6.419711917,-5.89973437,-6.661638928,-4.271222913,-6.603044959,-5.832975511,-6.671707488,-0.514198723,-2.024922752
TG(60:8/FA22:6),-5.64984388,-3.271153257,-2.944054373,-5.588976463,-5.39984323,-5.051835621,-2.332765532,-3.941389888,-5.323704222,-4.418106292,-1.719325081,-1.350673611
TG(60:9/FA16:0),-4.010492733,-3.92636905,-2.644730096,-5.018159969,-5.773390303,-5.579963565,-4.962467242,-4.246798393,-5.987442287,-7.550909458,-0.722269201,-2.81171561
TG(60:9/FA16:1),-6.595569357,-5.678144296,-4.602619096,-6.791512586,-5.527005271,-7.437586315,-7.370170827,-6.366906151,-16.60964047,-7.712675422,-2.400738475,-4.695838705
TG(60:9/FA18:0),-7.313031647,-6.018395941,-5.511498285,-6.958114064,-6.380850638,-6.662206332,-5.738658118,-6.090270968,-16.60964047,-6.896874649,-1.446072404,-3.937401161
TG(60:9/FA18:1),-4.218675111,-2.911797895,-2.192806247,-4.633248984,-5.226178361,-4.382474195,-4.358625092,-3.769954956,-5.498883529,-6.276394875,-0.702804392,-1.699360463
TG(60:9/FA18:2),-7.566702354,-5.577023363,-6.135173706,-6.494054712,-7.593161426,-6.740916211,-6.129153584,-6.740731052,-16.60964047,-8.176544569,-1.696590476,-3.644280765
TG(60:9/FA18:3),-6.061812808,-4.931384942,-5.012570458,-6.415453425,-16.60964047,-5.890771323,-5.552002837,-6.000017728,-16.60964047,-6.695394087,-4.685809916,-5.754562012
TG(60:9/FA20:2),-7.379089186,-6.830747089,-5.68320763,-8.118199407,-6.006097207,-6.483722601,-5.879001198,-6.843332873,-16.60964047,-7.099152215,-2.871597323,-3.65762385
TG(60:9/FA20:3),-6.556633705,-4.55545105,-4.7306407,-5.748623145,-6.070515598,-5.246977232,-5.124712478,-7.173697325,-5.690417651,-5.97133888,-0.29621379,-2.247190044
TG(60:9/FA20:4),-6.929546129,-4.625555206,-4.737000335,-6.581341245,-5.459477497,-5.103983914,-5.621716811,-5.697147485,-6.057383593,-6.531147384,0.86960914,-2.238780151
TG(60:9/FA20:5),-7.578581684,-7.152285043,-5.750665326,-7.393775293,-7.932285868,-7.645831726,-5.846866793,-6.015422164,-5.989442647,-6.601925953,-2.447164731,-5.27518164
TG(60:9/FA22:2),-7.129732111,-16.60964047,-7.606742499,-16.60964047,-16.60964047,-16.60964047,-6.637673083,-7.346012347,-16.60964047,-7.617296045,-5.057554336,-6.924916045
TG(60:9/FA22:4),-6.428649644,-4.130355313,-4.811493985,-5.705584326,-6.579722189,-5.755227874,-5.609804337,-5.844361504,-16.60964047,-6.951743991,0.664280873,-2.395373672
TG(60:9/FA22:5),-6.627780973,-5.254971295,-5.547177041,-6.517718145,-6.035545118,-5.82888682,-4.791524492,-6.431324203,-5.156860924,-6.423214572,0.790876686,-1.602374662
TG(60:9/FA22:6),-6.000614604,-4.681410001,-4.504559396,-5.164588785,-5.312149598,-5.361578782,-3.130629676,-4.778262365,-4.117019648,-4.408762554,-0.236325924,-0.944352552
